citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
3161,1166,2022,2009
1990,941,2021,2009
2625,3995,2008,2000
587,128,2020,2002
3603,965,2018,2002
3842,3674,2018,2004
91,3046,2008,2001
2593,4706,2020,2003
1616,3682,2014,2010
4127,179,2019,2005
2310,4518,2023,2021
4530,2370,2022,2002
3725,2569,2014,2004
52,4010,2019,2013
159,3133,2018,2002
2064,3373,2023,2006
3033,186,2016,2011
1962,4232,2006,2003
429,4402,2022,2018
2148,1501,2019,2019
2000,4315,2007,2002
3868,1636,2007,2003
53,2004,2014,2014
4377,4751,2020,2003
1306,4699,2015,2000
96,1726,2008,2005
2313,2033,2006,2003
385,3222,2015,2001
2226,3159,2005,2000
2665,2026,2012,2002
4349,267,2019,2011
3895,4386,2010,2001
1000,2053,2014,2000
3294,1333,2014,2004
1514,3320,2023,2021
24,2580,2020,2006
4737,4231,2020,2019
4189,2073,2020,2013
3116,3907,2020,2012
2113,2262,2022,2017
4222,4019,2022,2013
10,4961,2005,2005
4634,3581,2002,2001
2347,2052,2017,2011
4091,1190,2019,2014
1294,3601,2013,2010
4696,1216,2002,2002
3049,688,2020,2004
683,3899,2014,2008
4648,265,2019,2000
2825,201,2011,2004
2891,4575,2012,2011
1443,3807,2016,2012
1473,213,2020,2018
1870,1659,2015,2004
1846,2625,2012,2008
1954,1034,2008,2002
2127,4304,2022,2012
4647,4969,2017,2008
3650,1968,2010,2004
2593,2505,2020,2009
429,1038,2022,2017
2618,3776,2003,2000
3523,3699,2012,2005
4088,3545,2022,2002
1093,140,2018,2008
1674,3041,2023,2016
4205,2799,2023,2007
2412,1043,2015,2008
1936,1242,2018,2018
3049,4213,2020,2003
1784,3347,2021,2001
4675,1479,2017,2005
4601,2700,2021,2007
2643,3517,2017,2008
1580,3651,2016,2006
1557,2053,2011,2000
406,1906,2021,2008
1748,2622,2023,2017
876,2804,2014,2000
2152,4471,2017,2015
3798,2783,2014,2014
4489,1269,2017,2013
4132,865,2021,2004
3682,1333,2010,2004
2973,3715,2023,2014
2483,2337,2012,2006
2268,3815,2006,2001
1908,2691,2008,2004
3086,359,2008,2002
3473,3978,2017,2012
3559,950,2023,2004
3750,876,2017,2014
3204,3024,2008,2000
642,1667,2021,2012
1633,1779,2023,2019
3778,1399,2004,2001
4454,3347,2018,2001
834,4607,2012,2003
4785,3905,2021,2014
398,3091,2018,2002
2758,1073,2013,2000
1810,3651,2015,2006
653,4558,2008,2001
1398,4841,2013,2010
3752,2623,2021,2007
581,482,2006,2004
658,4899,2016,2008
2326,1644,2011,2008
331,266,2015,2015
2473,3461,2021,2012
1807,602,2017,2013
3415,3480,2016,2004
3792,2665,2022,2012
1525,178,2011,2006
3678,1144,2021,2007
86,69,2017,2003
2356,4477,2023,2022
2752,4069,2014,2000
738,4502,2020,2010
170,1321,2022,2014
2545,2681,2009,2003
3198,2931,2023,2012
2137,4147,2016,2013
2753,3490,2017,2008
797,2380,2013,2001
4534,4349,2021,2019
3848,158,2022,2006
1569,2308,2017,2003
174,4087,2019,2008
343,298,2013,2001
3372,4058,2022,2010
1668,3385,2016,2008
887,3704,2014,2011
4565,3459,2021,2015
2403,1651,2019,2007
638,4682,2003,2002
4526,3908,2019,2018
2050,149,2007,2003
2884,4965,2012,2004
3482,4197,2014,2007
3190,90,2020,2012
3637,111,2022,2006
92,1648,2014,2009
2290,3692,2014,2004
3338,2249,2018,2018
4625,75,2009,2003
3890,136,2007,2004
4890,4899,2023,2008
370,142,2022,2014
2934,518,2018,2009
2278,1486,2023,2014
3384,4553,2022,2016
709,2587,2013,2013
4687,1755,2023,2002
3849,779,2009,2006
4026,2004,2011,2014
3756,2711,2009,2008
1641,1409,2008,2007
964,2797,2022,2009
4918,2131,2021,2017
3049,4618,2020,2018
2222,2950,2014,2006
3108,4759,2023,2020
1222,4728,2021,2000
3529,4030,2023,2010
372,1322,2009,2019
2621,4345,2015,2006
3553,4377,2021,2020
4413,3739,2014,2000
561,624,2016,2004
426,1956,2019,2009
1805,4945,2023,2010
800,4000,2018,2012
520,4403,2011,2003
1978,4415,2020,2006
2147,2872,2007,2007
2909,1453,2015,2011
985,4570,2010,2005
2395,1209,2022,2010
3538,1727,2022,2018
4379,3811,2020,2001
1730,179,2008,2005
3118,3819,2022,2001
3669,1622,2018,2016
1445,3177,2010,2008
4477,4000,2022,2012
1824,4509,2023,2013
2572,3330,2019,2013
5,2717,2020,2011
4829,4297,2009,2003
573,2704,2018,2017
4534,540,2021,2010
3285,3513,2018,2015
3992,4459,2023,2023
217,240,2005,2003
4499,3857,2016,2013
2313,706,2006,2003
2016,3329,2014,2010
1170,3581,2018,2001
3001,2182,2023,2021
2208,4703,2020,2017
4950,1927,2016,2016
2248,3450,2018,2007
2581,3796,2021,2013
1822,4981,2011,2009
2438,264,2021,2001
4574,3882,2019,2016
1340,4728,2019,2000
4276,3062,2012,2011
2730,3824,2017,2001
923,3134,2019,2012
3074,830,2003,2001
768,4405,2013,2008
4074,3542,2021,2011
2675,282,2016,2000
4460,3970,2020,2010
2376,1320,2006,2000
1909,4478,2011,2011
805,3140,2017,2000
1256,3685,2016,2014
1433,3335,2016,2015
4749,2849,2018,2005
1529,1630,2013,2002
3938,804,2019,2005
2107,1867,2022,2011
2749,2454,2016,2012
1514,3039,2023,2021
3961,1992,2017,2002
284,4113,2019,2000
403,3892,2022,2005
1089,2215,2005,2004
2587,1529,2013,2013
2170,746,2018,2000
3339,3,2011,2010
1831,2122,2016,2014
856,1855,2018,2010
1465,6,2004,2004
1573,2187,2015,2011
1052,2607,2005,2004
4056,1182,2015,2003
2374,2059,2005,2004
2891,2413,2012,2009
4492,3235,2018,2002
239,1835,2019,2008
1528,3651,2023,2006
823,1146,2023,2014
4477,144,2022,2012
127,1366,2021,2001
3418,3797,2019,2003
295,3024,2017,2000
3531,2250,2020,2013
1442,684,2007,2000
3556,22,2023,2005
60,536,2016,2003
2595,2386,2022,2007
3299,1128,2020,2003
4994,812,2009,2005
1252,617,2014,2013
1523,1876,2022,2007
1997,326,2014,2012
822,2325,2009,2002
3323,3703,2022,2015
3203,4844,2001,2000
4344,4754,2007,2003
1352,4712,2016,2008
1089,1786,2005,2002
1247,4392,2018,2016
2133,3028,2016,2009
1756,3436,2019,2018
1810,3387,2015,2007
1688,1172,2008,2007
1529,2587,2013,2013
2671,306,2018,2000
1949,2841,2017,2014
4712,791,2008,2008
3864,4963,2021,2016
2235,1579,2022,2014
883,156,2007,2003
4997,1563,2014,2000
2727,4516,2014,2014
671,3879,2020,2011
3125,4271,2017,2000
989,3218,2011,2000
1926,3023,2013,2008
3147,2460,2004,2000
1231,3149,2019,2005
4837,2938,2021,2018
4830,4133,2010,2000
391,2658,2019,2018
1462,1605,2016,2009
2256,1855,2014,2010
1502,4398,2007,2004
227,4950,2016,2016
2817,2349,2015,2009
953,1569,2021,2017
3935,4610,2014,2000
606,3153,2022,2022
1791,4142,2004,2020
4122,1726,2013,2005
4002,219,2021,2003
1331,3759,2019,2015
3553,2177,2021,2018
815,1034,2014,2002
1866,2370,2016,2002
2812,3187,2020,2011
1849,1522,2020,2007
3727,2336,2003,2002
111,358,2006,2000
2786,4024,2023,2005
1527,3892,2014,2005
127,2625,2021,2008
2996,3303,2014,2008
4424,2855,2019,2009
4147,872,2013,2012
3613,791,2008,2008
1813,1844,2016,2007
1306,3432,2015,2008
3444,3105,2018,2004
726,2750,2011,2011
2897,3555,2017,2000
1160,1817,2015,2013
564,4144,2022,2017
10,3856,2005,2005
1586,3004,2010,2006
792,702,2014,2007
1753,303,2011,2003
2754,2150,2007,2008
2672,1912,2023,2007
3066,2451,2005,2000
4748,385,2015,2015
2173,2857,2017,2013
1801,2197,2014,2005
279,1948,2023,2005
609,1450,2014,2002
1231,596,2019,2015
1228,4707,2019,2010
214,2186,2001,2000
3855,3238,2019,2005
3935,4774,2014,2000
4681,1207,2013,2001
2938,496,2018,2003
1995,4767,2007,2003
4532,4380,2022,2007
3583,94,2018,2000
4092,3183,2017,2011
437,2728,2007,2007
4931,969,2012,2003
4684,4133,2005,2000
1013,4459,2023,2023
2736,1379,2021,2004
4294,2368,2004,2000
1524,239,2022,2019
2261,4667,2003,2002
2964,721,2020,2004
990,3027,2004,2003
1804,3633,2023,2001
2894,868,2016,2013
101,2390,2004,2011
903,4257,2022,2017
757,4013,2022,2005
2213,876,2020,2014
919,3065,2021,2007
4865,275,2020,2015
1421,2999,2021,2010
2976,3707,2015,2005
821,4315,2003,2002
2657,3303,2012,2008
2190,4214,2020,2004
1590,2511,2013,2000
4740,210,2016,2004
3409,4966,2023,2018
614,3545,2016,2002
1707,3873,2017,2001
714,2568,2020,2020
4043,597,2009,2006
2552,2970,2022,2002
286,693,2016,2009
2111,1548,2017,2002
2715,1946,2020,2011
1598,54,2007,2006
