citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
420,3437,2011,2006
3628,3603,2015,2015
1243,3784,2016,2007
1005,3851,2010,2003
2630,881,2009,2003
432,2814,2015,2006
220,1816,2022,2014
2931,1402,2012,2000
935,4072,2014,2007
605,3618,2022,2008
4829,458,2009,2006
2127,1533,2022,2017
4137,1402,2014,2000
747,2033,2020,2003
291,4068,2019,2007
1239,4552,2022,2016
4379,951,2020,2000
2905,1141,2016,2007
2265,4829,2012,2009
1847,3921,2016,2009
3528,1101,2022,2006
2514,4656,2021,2019
4724,1536,2005,2012
4444,3784,2019,2007
2586,3378,2004,2002
3839,4869,2020,2006
2161,4896,2012,2011
285,1034,2010,2002
1346,3682,2023,2019
4092,3183,2017,2011
2730,2204,2017,2020
2220,4976,2011,2003
3881,80,2014,2013
272,1151,2008,2007
1312,1529,2022,2016
3732,2542,2008,2004
4592,3580,2008,2007
1396,3911,2018,2018
1063,1168,2012,2008
4591,2240,2005,2003
4898,3925,2021,2020
1611,3539,2023,2008
560,4345,2011,2006
2067,2648,2014,2001
2738,2051,2019,2010
1715,1381,2012,2011
3706,4206,2019,2017
4283,2031,2020,2011
45,4802,2017,2014
2613,1054,2010,2004
4153,883,2012,2007
2692,212,2021,2000
1052,2607,2010,2004
4980,4042,2021,2020
4287,1116,2018,2005
1243,946,2016,2001
2205,2978,2013,2009
3498,424,2012,2005
720,3590,2018,2012
2313,706,2006,2003
4381,1590,2016,2013
186,214,2011,2001
722,2608,2014,2012
1016,3789,2022,2002
2697,4786,2015,2004
4944,2027,2019,2004
361,4908,2009,2002
1133,3121,2007,2007
2881,4405,2018,2008
665,2021,2012,2001
4112,1484,2010,2008
3441,4361,2012,2004
2551,4507,2008,2000
1070,3957,2013,2008
3326,3760,2015,2011
552,1980,2015,2003
3442,761,2010,2009
2790,4957,2022,2008
4597,3185,2018,2001
1533,2252,2017,2015
2617,1375,2020,2008
3845,3921,2021,2009
573,2704,2018,2017
3149,4439,2005,2003
629,2016,2015,2014
123,3176,2023,2023
3336,351,2019,2013
3107,1881,2010,2000
81,4238,2022,2018
4132,465,2021,2018
2600,4842,2012,2008
1891,2198,2007,2007
4987,4111,2015,2010
678,2891,2017,2012
1948,486,2005,2004
3406,3232,2015,2007
3504,1657,2008,2005
1735,4891,2003,2000
286,693,2016,2009
2467,4018,2022,2003
4352,2387,2021,2017
1707,4392,2017,2016
671,3879,2020,2011
3621,2957,2014,2008
3143,4415,2007,2006
2035,636,2022,2012
4612,1542,2012,2009
3078,1296,2014,2013
1541,3221,2011,2011
4375,194,2023,2016
1063,706,2012,2003
818,2211,2003,2001
3765,294,2023,2002
2242,4405,2018,2008
1002,3208,2013,2010
805,4398,2017,2004
3959,4053,2008,2006
3618,1731,2008,2001
2128,2957,2022,2008
1631,2244,2005,2003
4379,3897,2020,2010
2927,624,2021,2004
2097,2270,2007,2007
2628,2207,2009,2002
3339,3,2011,2010
4324,2318,2023,2009
793,2224,2022,2015
2287,656,2023,2002
2988,914,2017,2004
1609,3654,2016,2000
341,852,2016,2002
4222,4019,2022,2013
168,4302,2019,2017
3251,4113,2008,2000
3335,3968,2015,2008
3714,4987,2022,2015
2845,628,2023,2007
4406,1598,2023,2007
1372,1557,2020,2011
3520,1044,2010,2001
102,2809,2010,2001
2320,812,2022,2005
1213,4855,2023,2018
2502,3989,2013,2011
1269,3042,2013,2001
2728,2519,2007,2007
1896,2360,2009,2005
4153,3149,2012,2005
3770,2842,2007,2003
2603,3980,2012,2001
3021,2358,2020,2018
3203,4844,2001,2000
2818,2886,2012,2005
1860,4882,2007,2002
3232,3449,2007,2000
4928,4630,2017,2009
2347,2982,2019,2008
1176,1702,2022,2009
4956,1078,2007,2000
374,4608,2016,2001
4057,1970,2015,2011
3121,1133,2007,2007
2571,4928,2019,2017
2768,4866,2021,2006
3095,3578,2008,2008
966,4085,2018,2003
1656,4691,2014,2013
3717,3359,2018,2014
2091,4167,2019,2003
2933,3935,2020,2014
4027,804,2021,2005
4010,2521,2013,2012
4399,3304,2005,2000
995,4010,2019,2013
3603,72,2015,2011
2899,4960,2016,2012
1573,2187,2015,2011
3998,925,2010,2009
2568,858,2016,2004
640,2264,2018,2016
4285,2373,2011,2000
1428,3182,2019,2018
1655,876,2023,2014
2390,2583,2011,2006
2968,4574,2021,2019
2239,3690,2014,2010
1041,4237,2023,2001
3151,1502,2021,2008
3742,4619,2005,2000
622,1627,2017,2016
4476,41,2011,2006
1866,2370,2016,2002
4576,2657,2018,2012
4867,1776,2023,2014
465,4160,2018,2012
714,1926,2015,2013
4245,1200,2020,2002
3856,4504,2017,2011
3658,2241,2019,2019
4175,4360,2018,2008
3398,1290,2009,2007
1931,4549,2022,2017
1502,4929,2008,2008
4010,721,2013,2004
232,3740,2015,2007
3444,3105,2018,2004
3352,4539,2022,2009
1951,2260,2021,2009
2229,335,2011,2004
564,4144,2022,2017
4700,4724,2005,2005
2964,1326,2020,2001
237,1423,2015,2004
2675,1102,2016,2003
2262,2126,2017,2000
1241,837,2023,2015
2738,2493,2019,2013
3079,3579,2023,2004
4572,1332,2008,2004
4865,547,2020,2008
1223,3272,2017,2016
2054,4156,2021,2000
5,3265,2020,2003
4505,2653,2016,2014
2295,4968,2020,2006
3547,2591,2014,2005
4137,3251,2014,2008
2938,496,2018,2003
328,3855,2021,2019
4345,3865,2006,2003
683,1036,2014,2004
669,3432,2015,2008
807,3399,2022,2022
3962,2078,2004,2000
4409,3773,2014,2006
1397,1291,2020,2001
2208,1314,2020,2018
2100,95,2014,2006
3793,4039,2008,2007
1542,3311,2009,2008
2876,1209,2017,2010
2655,2112,2022,2009
2849,212,2005,2000
3638,2573,2018,2003
4377,4150,2020,2005
4841,3094,2010,2000
3243,1354,2020,2008
2254,3204,2019,2008
3792,2665,2022,2012
2199,3089,2002,2001
4599,492,2020,2000
4889,416,2023,2000
2014,3139,2008,2005
3970,2573,2010,2003
4863,1852,2015,2013
308,704,2020,2004
4740,210,2016,2004
1964,1423,2016,2004
671,3346,2020,2016
3007,4769,2011,2009
4701,1246,2004,2004
629,625,2015,2004
4088,2281,2022,2003
1849,2241,2020,2019
3961,1992,2017,2002
2811,1821,2009,2002
2383,2194,2020,2016
